#wamp	ramp
215.58	1.03	others
215.58	1.03	others
1365.33	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
221.41	1.03	others
273.07	1.28	others
215.58	1.03	others
4096.00	19.14	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
546.13	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
409.60	1.91	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
8192.00	38.28	others
273.07	1.28	others
221.41	1.03	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
512.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
240.94	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
4096.00	19.14	others
546.13	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
215.58	1.03	others
273.07	1.03	others
8192.00	1.03	others
8192.00	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
234.06	1.09	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
248.24	1.03	others
8192.00	1.03	others
8192.00	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
546.13	2.55	others
221.41	1.03	others
8192.00	38.28	others
215.58	1.03	others
372.36	1.03	others
8192.00	1.03	others
292.57	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
512.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
215.58	1.03	others
8192.00	1.03	others
8192.00	1.03	others
264.26	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	1.03	others
8192.00	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
8192.00	38.28	others
215.58	1.03	others
273.07	1.03	others
8192.00	1.03	others
8192.00	1.03	others
409.60	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
431.16	2.01	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
221.41	1.03	others
1170.29	5.47	others
8192.00	38.28	others
682.67	3.19	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
256.00	1.20	others
221.41	1.03	others
546.13	38.28	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
372.36	1.74	others
221.41	1.03	others
8192.00	38.28	others
315.08	1.47	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
8192.00	38.28	others
234.06	1.09	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
546.13	38.28	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	1.03	others
8192.00	1.03	others
264.26	1.03	others
221.41	1.03	others
215.58	1.03	others
8192.00	38.28	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
227.56	1.03	others
8192.00	1.03	others
8192.00	1.03	others
585.14	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	1.03	others
248.24	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
5.66	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
256.00	1.20	others
221.41	1.03	others
2.10	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
264.26	1.23	others
546.13	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
512.00	2.39	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
819.20	3.83	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
303.41	1.03	others
8192.00	1.03	others
8192.00	1.03	others
356.17	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
221.41	1.03	others
481.88	2.25	others
221.41	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
910.22	4.25	others
8192.00	38.28	others
8192.00	38.28	others
431.16	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
682.67	1.03	others
8192.00	1.03	others
8192.00	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
227.56	1.06	others
303.41	1.42	others
215.58	1.03	others
546.13	1.03	others
240.94	1.13	others
8192.00	1.03	others
8192.00	1.03	others
234.06	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
282.48	1.32	others
8192.00	38.28	others
215.58	1.03	others
910.22	1.03	others
8192.00	1.03	others
2048.00	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
1365.33	6.38	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
3.66	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
4096.00	1.03	others
8192.00	1.03	others
744.73	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
8192.00	38.28	others
221.41	1.03	others
221.41	1.03	others
221.41	1.03	others
8192.00	38.28	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
8192.00	38.28	others
390.10	1.82	others
221.41	1.03	others
1638.40	7.66	others
585.14	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
315.08	1.47	others
221.41	1.03	others
221.41	1.03	others
2048.00	9.57	others
512.00	38.28	others
2.77	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
585.14	1.03	others
8192.00	1.03	others
8192.00	1.03	others
227.56	1.03	others
8192.00	38.28	others
221.41	1.03	others
282.48	1.32	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	1.03	others
273.07	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
221.41	1.03	others
327.68	1.53	others
292.57	1.37	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
292.57	1.37	others
234.06	1.09	others
512.00	38.28	others
215.58	1.03	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
215.58	1.03	others
221.41	1.03	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
221.41	1.03	others
8192.00	38.28	others
221.41	1.03	others
2.38	1.03	others
256.00	1.03	others
1170.29	5.47	others
8192.00	1.03	others
221.41	1.03	others
215.58	1.03	others
256.00	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
512.00	38.28	others
8192.00	38.28	others
221.41	1.03	others
1638.40	7.66	others
215.58	1.03	others
8192.00	38.28	others
215.58	1.03	others
8192.00	38.28	others
546.13	38.28	others
215.58	1.03	others
327.68	1.53	others
221.41	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
221.41	1.03	others
256.00	1.20	others
215.58	1.03	others
8192.00	38.28	others
215.58	1.03	others
2048.00	9.57	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
221.41	1.03	others
372.36	1.74	others
546.13	38.28	others
356.17	1.66	others
221.41	1.03	others
221.41	1.03	others
819.20	3.83	others
221.41	1.03	others
221.41	1.03	others
1024.00	4.79	others
221.41	1.03	others
455.11	2.13	others
744.73	3.48	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
1170.29	5.47	others
221.41	1.03	others
221.41	1.03	others
431.16	2.01	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
221.41	1.03	others
221.41	1.03	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
221.41	1.03	others
2048.00	9.57	others
221.41	1.03	others
8192.00	38.28	others
8192.00	38.28	others
221.41	1.03	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
546.13	38.28	others
8192.00	38.28	others
221.41	1.03	others
8192.00	38.28	others
221.41	1.03	others
221.41	1.03	others
8192.00	38.28	others
512.00	38.28	others
8192.00	38.28	others
221.41	1.03	others
221.41	1.03	others
819.20	3.83	others
240.94	1.13	others
221.41	1.03	others
409.60	1.91	others
221.41	1.03	others
512.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
546.13	2.55	others
221.41	1.03	others
292.57	1.37	others
546.13	38.28	others
221.41	1.03	others
327.68	1.53	others
221.41	1.03	others
8192.00	38.28	others
8192.00	38.28	others
221.41	1.03	others
221.41	1.03	others
409.60	1.91	others
221.41	1.03	others
546.13	38.28	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
215.58	1.03	others
8192.00	38.28	others
8192.00	38.28	others
215.58	1.03	others
221.41	1.03	others
221.41	1.03	others
215.58	1.03	others
8192.00	38.28	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
5.57	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
282.48	1.03	others
8192.00	1.03	others
8192.00	1.03	others
390.10	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
372.36	1.03	others
8192.00	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
234.06	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
1.55	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
6.38	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
2730.67	1.03	others
221.41	1.03	others
215.58	1.03	others
221.41	1.03	others
264.26	1.03	others
8192.00	1.03	others
431.16	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
512.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
240.94	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
630.15	1.03	others
8192.00	1.03	others
8192.00	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
1024.00	1.03	others
8192.00	1.03	others
1638.40	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8.34	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
3.20	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	1.03	others
682.67	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	1.03	others
455.11	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	1.03	others
431.16	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
630.15	1.03	others
8192.00	1.03	others
8192.00	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	1.03	others
292.57	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
315.08	1.03	others
8192.00	1.03	others
8192.00	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
227.56	1.03	others
8192.00	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
1.54	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
372.36	1.03	others
8192.00	1.03	others
215.58	1.03	others
303.41	1.42	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
303.41	1.03	others
8192.00	1.03	others
8192.00	1.03	others
356.17	1.03	others
215.58	1.03	others
215.58	1.03	others
682.67	1.03	others
8192.00	1.03	others
8192.00	1.03	others
215.58	1.03	others
303.41	1.42	others
227.56	1.06	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
356.17	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	38.28	others
303.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
215.58	1.03	others
546.13	38.28	others
8192.00	38.28	others
215.58	1.03	others
221.41	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
163.84	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
409.60	1.03	others
8192.00	1.03	others
8192.00	1.03	others
273.07	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
315.08	1.47	others
264.26	1.23	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
256.00	1.20	others
221.41	1.03	others
8192.00	38.28	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	1.03	others
8192.00	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
8192.00	38.28	others
221.41	1.03	others
221.41	1.03	others
585.14	2.73	others
8192.00	38.28	others
315.08	1.47	others
8192.00	38.28	others
2730.67	12.76	others
215.58	1.03	others
215.58	1.03	others
2.38	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
8192.00	38.28	others
221.41	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
910.22	4.25	others
221.41	1.03	others
8192.00	38.28	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
227.56	1.06	others
303.41	1.42	others
481.88	2.25	others
221.41	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
546.13	38.28	others
215.58	1.03	others
8192.00	1.03	others
8192.00	1.03	others
682.67	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
372.36	1.03	others
282.48	1.32	others
8192.00	1.03	others
8192.00	1.03	others
292.57	1.03	others
221.41	1.03	others
240.94	1.13	others
8192.00	38.28	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
2048.00	9.57	others
221.41	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
315.08	1.03	others
8192.00	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
372.36	1.74	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
234.06	1.03	others
8192.00	1.03	others
8192.00	1.03	others
546.13	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
248.24	1.03	others
8192.00	1.03	others
8192.00	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
221.41	1.03	others
256.00	1.20	others
215.58	1.03	others
431.16	2.01	others
215.58	1.03	others
215.58	1.03	others
8192.00	1.03	others
8192.00	1.03	others
341.33	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
215.58	1.03	others
221.41	1.03	others
1170.29	5.47	others
215.58	1.03	others
546.13	38.28	others
215.58	1.03	others
512.00	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
431.16	2.01	others
8192.00	38.28	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
215.58	1.03	others
8192.00	38.28	others
481.88	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
8192.00	38.28	others
8192.00	38.28	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
315.08	1.47	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
315.08	1.03	others
8192.00	38.28	others
8192.00	38.28	others
221.41	1.03	others
819.20	3.83	others
