#wamp	ramp
4.78	1.06	others
1.45	1.03	others
4096.00	1.03	others
2048.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	38.28	others
8192.00	38.28	others
409.60	1.91	others
240.94	1.09	others
227.56	1.03	others
431.16	5.47	others
4096.00	19.14	others
221.41	1.03	others
341.33	1.60	others
282.48	1.03	others
8192.00	1.03	others
227.56	1.03	others
5.83	1.06	others
221.41	1.03	others
8192.00	1.03	others
8192.00	1.03	others
215.58	1.03	others
315.08	1.03	others
8192.00	38.28	others
910.22	1.03	others
221.41	1.03	others
227.56	1.03	others
1.42	1.03	others
1.75	1.03	others
303.41	1.37	others
372.36	1.03	others
8192.00	1.03	others
248.24	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
1365.33	1.03	others
227.56	1.03	others
227.56	1.03	others
256.00	1.20	others
221.41	1.03	others
221.41	1.03	others
15.81	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	38.28	others
8192.00	1.03	others
481.88	1.03	others
38.82	1.03	others
1.45	1.03	others
455.11	2.13	others
2.16	1.03	others
227.56	1.03	others
221.41	1.03	others
221.41	1.03	others
215.58	1.03	others
2.51	1.03	others
227.56	1.03	others
215.58	1.03	others
227.56	1.03	others
221.41	1.03	others
215.58	1.03	others
4096.00	4.79	others
512.00	38.28	others
8192.00	1.03	others
221.41	1.03	others
630.15	38.28	others
221.41	1.03	others
2.12	1.03	others
28.44	2.01	idx
1.80	1.03	others
221.41	1.03	others
1024.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
372.36	1.03	others
8192.00	38.28	others
3.44	1.03	others
1.77	1.03	others
8192.00	38.28	others
8192.00	38.28	others
2.75	1.03	others
215.58	1.03	others
8192.00	1.03	others
240.94	1.03	others
215.58	1.03	others
3.96	1.03	others
221.41	1.03	others
341.33	1.03	others
221.41	1.03	others
221.41	1.03	others
315.08	1.47	others
16.93	1.03	others
2.03	1.06	others
44.52	19.14	others
8192.00	1.03	others
8192.00	1.03	others
327.68	1.03	others
8192.00	1.03	others
221.41	1.03	others
215.58	1.03	others
1365.33	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
4096.00	19.14	others
170.67	2.19	idx
1.50	1.03	others
7.39	1.03	others
8192.00	38.28	others
1.74	1.03	others
221.41	1.03	others
264.26	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
585.14	1.03	others
3.25	1.03	others
215.58	1.03	others
27.22	2.09	idx
221.41	1.03	others
8192.00	38.28	others
8192.00	38.28	others
1.64	1.03	others
8192.00	38.28	others
512.00	38.28	others
630.15	38.28	others
256.00	1.16	others
8192.00	38.28	others
1.88	1.03	others
227.56	1.03	others
1024.00	1.03	others
303.41	1.03	others
1.73	1.03	others
682.67	1.03	others
3.08	1.03	others
1024.00	1.03	others
8192.00	1.03	others
1638.40	1.03	others
1.75	1.03	others
546.13	38.28	others
8192.00	38.28	others
1.51	1.03	others
43.57	5.22	idx
1365.33	6.38	others
910.22	4.25	others
215.58	1.03	others
227.56	1.03	others
8192.00	1.03	others
264.26	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
273.07	1.03	others
2.47	1.03	others
2.50	1.03	others
327.68	1.03	others
6.34	1.03	others
221.41	1.03	others
372.36	4.79	others
1.69	1.03	others
221.41	1.03	others
215.58	1.03	others
221.41	1.03	others
8192.00	38.28	others
41.80	1.03	others
221.41	1.03	others
221.41	1.03	others
221.41	1.03	others
221.41	1.03	others
2.51	1.03	others
8192.00	1.03	others
585.14	38.28	others
221.41	1.03	others
8192.00	38.28	others
221.41	1.03	others
240.94	1.03	others
264.26	1.03	others
273.07	1.03	others
356.17	1.03	others
215.58	1.03	others
7.16	1.03	others
1024.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
227.56	1.03	others
221.41	1.03	others
8192.00	38.28	others
2730.67	12.76	others
327.68	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
481.88	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
682.67	1.03	others
6.23	1.03	others
512.00	38.28	others
1.57	1.03	others
8192.00	38.28	others
431.16	1.91	others
1024.00	1.03	others
8192.00	38.28	others
215.58	1.03	others
221.41	1.03	others
227.56	1.03	others
215.58	1.03	others
512.00	1.03	others
3.04	1.03	others
8192.00	1.03	others
256.00	1.03	others
6.46	1.03	others
221.41	1.03	others
1.68	1.03	others
6.34	1.03	others
682.67	38.28	others
8192.00	38.28	others
273.07	1.28	others
215.58	1.03	others
221.41	1.03	others
2048.00	1.03	others
8192.00	1.03	others
356.17	1.03	others
8192.00	1.03	others
2048.00	1.03	others
303.41	1.03	others
4096.00	19.14	others
512.00	38.28	others
1170.29	1.16	others
227.56	1.03	others
4096.00	19.14	others
546.13	1.03	others
8192.00	1.03	others
8192.00	1.03	others
1365.33	1.03	others
221.41	1.03	others
221.41	1.03	others
227.56	1.03	others
215.58	1.03	others
215.58	1.03	others
22.26	1.03	others
227.56	1.03	others
512.00	38.28	others
157.54	1.03	others
8192.00	38.28	others
390.10	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
167.18	1.03	others
585.14	19.14	others
160.63	1.03	others
221.41	1.03	others
292.57	1.32	others
8192.00	1.03	others
3.31	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
2.35	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
512.00	38.28	others
8.61	1.03	others
46.28	19.14	others
682.67	1.03	others
8192.00	1.03	others
215.58	1.03	others
1365.33	1.03	others
8192.00	1.03	others
1024.00	1.03	others
221.41	1.03	others
215.58	1.03	others
372.36	1.03	others
8192.00	1.03	others
8192.00	1.03	others
315.08	1.42	others
4.68	1.03	others
45.26	1.74	others
221.41	1.03	others
227.56	1.03	others
2.93	1.03	others
7.25	1.03	others
1365.33	5.47	others
256.00	1.03	others
4096.00	1.03	others
356.17	1.66	others
8192.00	1.03	others
481.88	1.03	others
227.56	1.03	others
215.58	1.03	others
8.20	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
682.67	1.03	others
10.45	1.03	others
227.56	1.03	others
2730.67	12.76	others
8192.00	38.28	others
8192.00	38.28	others
22.38	1.03	others
5.90	1.03	others
12.10	1.03	others
910.22	1.03	others
234.06	1.03	others
8192.00	1.03	others
8192.00	1.03	others
167.18	1.03	others
585.14	1.03	others
234.06	1.03	others
1638.40	1.03	others
8192.00	38.28	others
819.20	2.13	others
630.15	38.28	others
12.92	1.03	others
512.00	38.28	others
3.48	1.03	others
630.15	38.28	others
2048.00	1.03	others
215.58	1.03	others
221.41	1.03	others
1.45	1.03	others
221.41	1.03	others
10.21	1.06	others
3.23	1.03	others
215.58	1.03	others
215.58	1.03	others
227.56	1.03	others
8192.00	38.28	others
1.54	1.03	others
8192.00	38.28	others
819.20	1.16	others
4.79	1.03	others
4.00	1.03	others
2.29	1.03	others
157.54	1.03	others
2.51	1.03	others
221.41	1.03	others
2.60	1.03	others
8192.00	1.03	others
215.58	1.03	others
248.24	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
2.29	1.03	others
8192.00	1.03	others
47.63	1.37	others
221.41	1.03	others
682.67	3.19	others
546.13	38.28	others
8192.00	38.28	others
1.66	1.03	others
8192.00	38.28	others
1365.33	6.38	others
8192.00	38.28	others
8192.00	38.28	others
221.41	1.03	others
8192.00	1.03	others
455.11	1.03	others
227.56	1.03	others
221.41	1.03	others
221.41	1.03	others
227.56	1.03	others
215.58	1.03	others
8192.00	1.03	others
910.22	1.03	others
585.14	1.03	others
264.26	1.16	others
221.41	1.03	others
409.60	1.03	others
341.33	1.03	others
512.00	2.39	others
1.41	1.03	others
546.13	38.28	others
1.50	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
585.14	1.03	others
227.56	1.03	others
819.20	3.83	others
227.56	1.03	others
8192.00	38.28	others
16.93	1.03	others
23.68	2.69	idx
2.27	1.03	others
8192.00	38.28	others
630.15	38.28	others
8192.00	38.28	others
585.14	1.03	others
819.20	1.03	others
8192.00	1.03	others
585.14	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
2.50	1.03	others
227.56	1.03	others
221.41	1.03	others
292.57	1.32	others
221.41	1.03	others
2.91	1.03	others
512.00	38.28	others
8192.00	38.28	others
221.41	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
1024.00	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
256.00	1.03	others
2.41	1.03	others
292.57	1.37	others
372.36	1.03	others
5.26	1.03	others
2.41	1.03	others
1.86	1.03	others
227.56	1.03	others
2730.67	12.76	others
8192.00	38.28	others
585.14	38.28	others
1024.00	1.42	others
8192.00	38.28	others
1.81	1.03	others
8192.00	1.03	others
8192.00	1.03	others
585.14	1.03	others
8192.00	1.03	others
38.10	1.03	others
221.41	1.03	others
1365.33	1.03	others
8192.00	1.03	others
1.75	1.03	others
8192.00	1.03	others
50.57	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
273.07	1.03	others
221.41	1.03	others
264.26	1.20	others
227.56	1.03	others
1365.33	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
512.00	1.03	others
8192.00	38.28	others
512.00	1.03	others
6.25	1.03	others
512.00	19.14	others
221.41	1.03	others
455.11	2.13	others
630.15	1.03	others
221.41	1.03	others
221.41	1.03	others
157.54	1.03	others
15.91	1.03	others
8192.00	38.28	others
109.23	1.65	idx
356.17	1.28	others
215.58	1.03	others
431.16	1.03	others
8192.00	1.03	others
8192.00	1.03	others
6.47	1.03	others
3.66	1.03	others
227.56	1.03	others
546.13	38.28	others
1638.40	1.47	others
1.76	1.03	others
8192.00	1.03	others
8192.00	1.03	others
4.29	1.03	others
227.56	1.03	others
215.58	1.03	others
221.41	1.03	others
256.00	1.16	others
4096.00	1.03	others
8192.00	38.28	others
1.95	1.03	others
240.94	1.03	others
163.84	1.03	others
512.00	1.03	others
15.72	1.03	others
1.54	1.03	others
221.41	1.03	others
227.56	1.03	others
3.45	1.03	others
2.35	1.03	others
1.75	1.03	others
3.05	1.03	others
512.00	38.28	others
227.56	1.03	others
292.57	1.03	others
215.58	1.03	others
1.45	1.03	others
1.51	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
1170.29	5.47	others
221.41	1.03	others
163.84	1.03	others
221.41	1.03	others
1.90	1.03	others
1.65	1.03	others
2.48	1.03	others
8192.00	1.03	others
234.06	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
6.28	1.03	others
4096.00	2.94	others
2.88	1.03	others
630.15	38.28	others
481.88	2.25	others
1.80	1.03	others
160.63	1.03	others
215.58	1.03	others
215.58	1.03	others
215.58	1.03	others
3.25	1.03	others
2.74	1.03	others
4.66	1.03	others
234.06	1.03	others
481.88	1.03	others
8192.00	38.28	others
1.74	1.03	others
1170.29	4.25	others
630.15	38.28	others
1.58	1.03	others
2048.00	1.13	others
630.15	1.03	others
221.41	1.03	others
2.10	1.03	others
585.14	38.28	others
8192.00	38.28	others
5.24	1.03	others
8192.00	38.28	others
2.28	1.03	others
8192.00	38.28	others
8192.00	38.28	others
546.13	38.28	others
512.00	38.28	others
8192.00	38.28	others
2730.67	1.03	others
8192.00	38.28	others
1.64	1.03	others
327.68	1.53	others
1170.29	1.03	others
630.15	12.76	others
50.57	2.96	idx
8192.00	38.28	others
8192.00	38.28	others
512.00	38.28	others
234.06	1.03	others
2.26	1.03	others
4096.00	19.14	others
2.25	1.03	others
512.00	38.28	others
12.92	1.03	others
22.82	2.49	idx
2.58	1.03	others
8192.00	38.28	others
8192.00	38.28	others
2.18	1.03	others
2048.00	2.55	others
7.37	1.03	others
221.41	1.03	others
221.41	1.03	others
215.58	1.03	others
372.36	1.66	others
3.06	1.03	others
215.58	1.03	others
221.41	1.03	others
3.27	1.03	others
3.45	1.03	others
221.41	1.03	others
2.11	1.03	others
221.41	1.03	others
221.41	1.03	others
390.10	6.38	others
6.52	1.03	others
8192.00	1.03	others
234.06	1.03	others
8192.00	1.03	others
431.16	2.01	others
1.69	1.03	others
481.88	2.25	others
178.09	1.03	others
390.10	1.37	others
19.50	2.60	idx
455.11	1.28	others
2.74	1.03	others
256.00	1.20	others
1365.33	6.38	others
1024.00	1.91	others
2.01	1.03	others
240.94	1.13	others
136.53	1.03	others
45.01	19.14	others
2.50	1.03	others
2.39	1.03	others
3.69	1.03	others
1.90	1.03	others
6.48	1.03	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	38.28	others
512.00	38.28	others
227.56	1.03	others
8192.00	38.28	others
630.15	2.94	others
2.05	1.03	others
2.37	1.03	others
8192.00	38.28	others
341.33	1.03	others
431.16	1.91	others
8192.00	38.28	others
390.10	1.74	others
221.41	1.03	others
1.69	1.03	others
1.93	1.03	others
1.64	1.03	others
910.22	1.03	others
8192.00	38.28	others
744.73	3.48	others
8192.00	38.28	others
1.70	1.03	others
8192.00	38.28	others
10.20	1.03	others
546.13	2.39	others
8192.00	1.03	others
8192.00	1.03	others
585.14	1.03	others
2.19	1.03	others
221.41	1.03	others
221.41	1.03	others
215.58	1.03	others
215.58	1.03	others
221.41	1.03	others
8192.00	1.03	others
1024.00	1.03	others
2048.00	1.03	others
8192.00	1.03	others
910.22	1.03	others
1024.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
221.41	1.03	others
227.56	1.03	others
215.58	1.03	others
221.41	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
4096.00	1.03	others
2730.67	1.03	others
1.62	1.03	others
8192.00	1.03	others
227.56	1.03	others
546.13	1.03	others
8192.00	1.03	others
240.94	1.03	others
240.94	1.03	others
215.58	1.03	others
8192.00	1.03	others
8192.00	1.03	others
744.73	1.03	others
215.58	1.03	others
234.06	1.03	others
4.32	1.03	others
215.58	1.03	others
221.41	1.03	others
2.03	1.03	others
8192.00	1.03	others
819.20	1.03	others
215.58	1.03	others
512.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
248.24	1.03	others
221.41	1.03	others
6.48	1.03	others
8192.00	1.03	others
8192.00	1.03	others
819.20	1.03	others
8192.00	1.03	others
8192.00	1.03	others
12.06	1.03	others
221.41	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
2.92	1.03	others
227.56	1.03	others
1.71	1.03	others
8192.00	1.03	others
630.15	1.03	others
910.22	1.03	others
8192.00	1.03	others
4096.00	1.03	others
8192.00	1.03	others
221.41	1.03	others
8192.00	1.03	others
8192.00	1.03	others
292.57	1.03	others
221.41	1.03	others
221.41	1.03	others
221.41	1.03	others
221.41	1.03	others
221.41	1.03	others
221.41	1.03	others
248.24	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
390.10	1.03	others
221.41	1.03	others
2048.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
1638.40	1.03	others
256.00	1.03	others
8192.00	1.03	others
409.60	1.03	others
221.41	1.03	others
315.08	1.03	others
8192.00	1.03	others
455.11	1.03	others
240.94	1.03	others
221.41	1.03	others
744.73	1.03	others
4096.00	1.03	others
327.68	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
546.13	1.03	others
215.58	1.03	others
215.58	1.03	others
227.56	1.03	others
221.41	1.03	others
234.06	1.03	others
819.20	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
630.15	1.03	others
215.58	1.03	others
8192.00	1.03	others
8192.00	1.03	others
234.06	1.03	others
1365.33	1.03	others
8192.00	1.03	others
1.44	1.03	others
2730.67	1.03	others
1.75	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
303.41	1.03	others
227.56	1.03	others
2.02	1.03	others
16.72	1.03	others
8192.00	1.03	others
8192.00	1.03	others
4096.00	19.14	others
1.70	1.03	others
215.58	1.03	others
22.57	1.03	others
221.41	1.03	others
273.07	1.03	others
234.06	1.03	others
215.58	1.03	others
1.65	1.03	others
5.32	1.03	others
8192.00	1.03	others
682.67	38.28	others
630.15	38.28	others
1.56	1.03	others
512.00	19.14	others
303.41	12.76	others
630.15	38.28	others
8192.00	1.03	others
8192.00	1.03	others
512.00	38.28	others
4.34	1.03	others
910.22	1.03	others
4096.00	1.03	others
215.58	1.03	others
8192.00	1.03	others
8192.00	1.03	others
7.31	1.03	others
8192.00	1.03	others
2.76	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	38.28	others
221.41	1.03	others
68.27	2.68	idx
22.51	1.03	others
1.86	1.03	others
221.41	1.03	others
744.73	1.03	others
2.64	1.03	others
630.15	1.09	others
7.22	1.03	others
682.67	1.03	others
5.17	1.03	others
512.00	38.28	others
512.00	1.03	others
1024.00	4.79	others
186.18	1.28	others
2.19	1.06	others
585.14	1.03	others
8192.00	1.03	others
2.10	1.03	others
8192.00	1.03	others
303.41	1.03	others
221.41	1.03	others
215.58	1.03	others
227.56	1.03	others
6.30	1.03	others
2730.67	1.03	others
8192.00	1.03	others
2730.67	2.94	others
136.53	1.71	idx
221.41	1.03	others
2.18	1.03	others
8192.00	38.28	others
8192.00	38.28	others
227.56	1.03	others
327.68	1.53	others
512.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
264.26	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
819.20	1.03	others
8192.00	1.03	others
8192.00	1.03	others
1.51	1.03	others
546.13	38.28	others
4.22	1.03	others
8192.00	38.28	others
546.13	38.28	others
2.51	1.03	others
2730.67	1.03	others
8192.00	1.03	others
2.78	1.03	others
215.58	1.03	others
303.41	1.03	others
8.82	1.03	others
8192.00	38.28	others
234.06	1.03	others
240.94	1.03	others
8192.00	38.28	others
8192.00	38.28	others
1.50	1.03	others
1.54	1.03	others
45.51	19.14	others
2.89	1.03	others
8192.00	38.28	others
8192.00	38.28	others
8192.00	1.03	others
8192.00	1.03	others
2048.00	1.03	others
215.58	1.03	others
221.41	1.03	others
327.68	1.03	others
2048.00	1.03	others
512.00	1.03	others
8192.00	1.03	others
2048.00	9.57	others
227.56	1.03	others
372.36	1.74	others
2.13	1.03	others
248.24	1.03	others
221.41	1.03	others
221.41	1.03	others
8192.00	38.28	others
546.13	2.55	others
221.41	1.03	others
221.41	1.03	others
744.73	1.03	others
227.56	1.03	others
9.85	1.03	others
221.41	1.03	others
221.41	1.03	others
744.73	3.48	others
8192.00	38.28	others
630.15	19.14	others
16.13	1.03	others
215.58	1.03	others
227.56	1.03	others
221.41	1.03	others
1638.40	1.03	others
8192.00	38.28	others
8192.00	1.03	others
8192.00	1.03	others
2.30	1.03	others
3.05	1.03	others
221.41	1.03	others
585.14	1.03	others
546.13	2.39	others
227.56	1.03	others
2730.67	4.79	others
1.86	1.03	others
234.06	1.03	others
2730.67	1.03	others
15.88	1.03	others
221.41	1.03	others
227.56	1.03	others
221.41	1.03	others
221.41	1.03	others
215.58	1.03	others
234.06	1.03	others
215.58	1.03	others
3.69	1.03	others
26.86	2.78	idx
221.41	1.03	others
8192.00	38.28	others
215.58	1.03	others
273.07	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
2.90	1.03	others
8192.00	1.03	others
8192.00	1.03	others
2730.67	12.76	others
8192.00	1.03	others
8192.00	1.03	others
16.03	1.03	others
8192.00	1.03	others
215.58	1.03	others
372.36	1.74	others
2.61	1.03	others
221.41	1.03	others
221.41	1.03	others
221.41	1.03	others
215.58	1.03	others
682.67	1.03	others
2.40	1.03	others
8192.00	1.03	others
227.56	1.03	others
215.58	1.03	others
273.07	1.03	others
512.00	38.28	others
221.41	1.03	others
630.15	1.03	others
8192.00	38.28	others
8192.00	38.28	others
2.62	1.03	others
221.41	1.03	others
292.57	1.32	others
546.13	38.28	others
630.15	38.28	others
8.91	1.06	others
221.41	1.03	others
48.19	19.14	others
221.41	1.03	others
215.58	1.03	others
221.41	1.03	others
256.00	1.03	others
1.60	1.03	others
3.27	1.03	others
46.81	19.14	others
1.59	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
256.00	1.03	others
234.06	1.03	others
546.13	1.74	others
264.26	1.20	others
1365.33	1.03	others
221.41	1.03	others
282.48	1.03	others
315.08	1.03	others
227.56	1.03	others
1.87	1.03	others
7.45	1.03	others
1024.00	4.79	others
1.95	1.03	others
315.08	1.47	others
8192.00	1.03	others
910.22	1.03	others
630.15	38.28	others
8192.00	1.03	others
4.64	1.03	others
356.17	1.03	others
227.56	1.03	others
3.27	1.03	others
2.72	1.03	others
221.41	1.03	others
221.41	1.03	others
234.06	1.03	others
227.56	1.03	others
227.56	1.03	others
4.31	1.03	others
2.03	1.03	others
546.13	38.28	others
546.13	38.28	others
431.16	1.03	others
215.58	1.03	others
1.50	1.03	others
215.58	1.03	others
327.68	1.03	others
8192.00	1.03	others
8192.00	1.03	others
341.33	1.03	others
390.10	1.82	others
1.75	1.03	others
630.15	38.28	others
8192.00	38.28	others
26.26	1.03	others
221.41	1.03	others
8192.00	38.28	others
2730.67	12.76	others
431.16	7.66	others
8.45	1.03	others
8192.00	1.03	others
910.22	1.03	others
215.58	1.03	others
221.41	1.03	others
292.57	1.03	others
8192.00	1.03	others
8192.00	1.03	others
4.26	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
455.11	1.03	others
744.73	3.19	others
8192.00	1.03	others
4096.00	1.03	others
585.14	1.03	others
8192.00	1.03	others
1.46	1.03	others
8192.00	1.03	others
1170.29	1.03	others
8192.00	1.03	others
512.00	1.03	others
819.20	3.83	others
2048.00	1.03	others
215.58	1.03	others
221.41	1.03	others
744.73	1.03	others
8192.00	1.03	others
4096.00	1.03	others
221.41	1.03	others
390.10	1.03	others
8192.00	1.03	others
8192.00	1.03	others
585.14	1.28	others
2048.00	1.03	others
512.00	38.28	others
1024.00	4.79	others
221.41	1.03	others
2.75	1.03	others
227.56	1.03	others
455.11	2.13	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
2048.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
1.64	1.03	others
12.05	1.03	others
2048.00	1.03	others
7.12	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
744.73	1.03	others
227.56	1.03	others
215.58	1.03	others
431.16	1.03	others
221.41	1.03	others
5.19	1.03	others
8192.00	38.28	others
10.03	1.03	others
8192.00	1.03	others
215.58	1.03	others
227.56	1.03	others
215.58	1.03	others
3.45	1.03	others
341.33	1.03	others
8192.00	1.03	others
2730.67	1.03	others
227.56	1.03	others
744.73	1.03	others
327.68	1.53	others
1.46	1.03	others
221.41	1.03	others
630.15	38.28	others
8192.00	38.28	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
1170.29	1.03	others
431.16	1.03	others
8192.00	1.03	others
431.16	1.32	others
227.56	1.03	others
221.41	1.03	others
227.56	1.03	others
546.13	19.14	others
585.14	1.03	others
8192.00	1.03	others
8192.00	1.03	others
17.00	1.03	others
546.13	1.03	others
8192.00	1.03	others
8192.00	1.03	others
234.06	1.03	others
3.43	1.03	others
8192.00	38.28	others
3.22	1.03	others
21.33	9.14	idx
3.46	1.06	others
227.56	1.03	others
170.67	1.03	others
215.58	1.03	others
546.13	1.03	others
1170.29	1.03	others
221.41	1.03	others
215.58	1.03	others
8192.00	1.03	others
8192.00	38.28	others
481.88	1.03	others
4.05	1.03	others
512.00	38.28	others
8192.00	1.03	others
8192.00	1.03	others
630.15	38.28	others
1.55	1.03	others
1365.33	1.03	others
215.58	1.03	others
227.56	1.03	others
8192.00	1.03	others
2.18	1.03	others
8192.00	1.03	others
2.10	1.03	others
327.68	1.53	others
227.56	1.03	others
221.41	1.03	others
221.41	1.03	others
227.56	1.03	others
227.56	1.03	others
9.74	1.03	others
215.58	1.03	others
431.16	1.03	others
2.28	1.03	others
8192.00	1.03	others
3.77	1.06	others
1.88	1.03	others
8192.00	38.28	others
512.00	38.28	others
215.58	1.03	others
215.58	1.03	others
390.10	1.03	others
8192.00	1.03	others
8192.00	1.03	others
215.58	1.03	others
48.19	19.14	others
303.41	1.42	others
630.15	1.06	others
327.68	1.53	others
221.41	1.03	others
2.31	1.03	others
227.56	1.03	others
8192.00	38.28	others
512.00	19.14	others
227.56	1.03	others
215.58	1.03	others
256.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
1638.40	1.03	others
8192.00	38.28	others
8192.00	38.28	others
4096.00	19.14	others
390.10	1.82	others
221.41	1.03	others
4.03	1.03	others
1.64	1.03	others
2048.00	1.42	others
2730.67	12.76	others
157.54	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
8192.00	1.03	others
46.81	19.14	others
512.00	19.14	others
8192.00	1.03	others
7.00	1.03	others
1.60	1.03	others
8192.00	1.03	others
8192.00	1.03	others
546.13	38.28	others
