#wamp	ramp
8192.00	1.03
8192.00	1.03
8192.00	1.03
1.95	1.03
12.84	1.03
46.02	19.14
512.00	38.28
1.50	1.03
8192.00	1.03
2.29	1.03
1.95	1.03
1.50	1.09
2.19	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
2.61	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
3.70	1.06
8192.00	1.03
1.51	1.03
6.51	1.03
630.15	38.28
1.86	1.06
8192.00	1.03
8192.00	1.03
1.75	1.03
2.89	1.06
8192.00	1.03
8192.00	1.03
630.15	38.28
5.90	1.03
303.41	1.03
8192.00	1.03
46.28	19.14
5.71	1.03
2.49	1.03
2.50	1.03
44.77	1.20
43.81	19.14
8192.00	1.03
3.47	1.03
3.07	1.03
4.77	1.06
12.64	1.09
44.77	9.57
5.23	1.03
8192.00	1.03
4.74	1.06
8.60	1.06
682.67	1.06
8192.00	1.03
3.46	1.03
2.10	1.03
1.65	1.03
1.94	1.03
6.59	1.03
1.51	1.03
8192.00	19.14
8192.00	1.03
16.79	1.06
8.56	1.03
1.94	1.06
8192.00	1.03
8192.00	1.03
45.26	19.14
8192.00	1.03
2.63	1.06
44.28	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
1.69	1.03
39.38	1.03
256.00	1.03
240.94	1.03
8192.00	1.03
4.27	1.06
512.00	38.28
2.10	1.03
4.68	1.09
45.77	1.03
1.76	1.03
2.50	1.06
1.64	1.13
8192.00	1.03
1.59	1.03
8192.00	1.03
8192.00	1.03
1.69	1.03
2.47	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
1638.40	1.03
546.13	38.28
5.24	1.06
8192.00	38.28
1.64	1.03
630.15	38.28
1.43	1.03
8192.00	1.03
1.55	1.03
1.76	1.03
45.77	19.14
8192.00	1.03
45.51	1.03
2.02	1.06
1.81	1.03
315.08	1.03
3.05	1.03
2.51	1.06
1.47	1.03
2.29	1.03
45.51	1.03
8192.00	1.03
23.68	1.06
21.96	2.24
3.76	1.03
4.74	1.03
1.55	1.03
630.15	1.06
3.10	1.06
2.49	1.03
630.15	38.28
2.18	1.03
2.16	1.03
1.89	1.03
2.10	1.06
2.62	1.03
2.29	1.03
8192.00	1.03
47.91	19.14
8.60	1.03
1.59	1.06
1.60	1.03
3.27	1.03
1.79	1.03
1.61	1.09
10.32	1.06
45.77	19.14
2.27	1.06
6.46	1.03
10.25	1.06
45.51	19.14
819.20	1.03
4096.00	1.03
2.16	1.06
45.77	12.76
327.68	1.06
512.00	38.28
45.77	19.14
8192.00	1.03
8.63	1.03
45.26	19.14
8192.00	1.03
7.45	1.03
47.08	1.06
1.54	1.03
1.46	1.03
2.77	1.09
8192.00	1.03
8192.00	1.03
6.49	1.09
8192.00	1.03
2.12	1.03
8.67	1.06
8192.00	1.03
2.50	1.03
2.26	1.06
8192.00	1.03
4.70	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
512.00	1.03
1.54	1.03
8192.00	38.28
1.49	1.03
17.28	1.03
630.15	1.06
4.02	1.03
8192.00	1.03
8192.00	1.03
3.97	1.06
8192.00	1.03
546.13	1.03
12.58	1.03
2.75	1.03
630.15	38.28
2.40	1.03
630.15	38.28
3.76	1.06
3.74	1.03
2.39	1.03
8192.00	1.03
8192.00	1.03
3.26	1.06
8192.00	1.03
8192.00	1.03
46.55	1.06
43.57	1.37
3.08	1.09
10.29	1.03
4.36	1.03
12.70	1.06
16.82	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
2.10	1.06
8192.00	1.03
8192.00	1.03
3.73	1.03
8192.00	1.03
1.94	1.03
8192.00	1.03
2.04	1.03
8192.00	1.03
3.06	1.03
8192.00	1.03
8192.00	1.03
45.77	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
1365.33	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
1.55	1.03
8192.00	1.03
8192.00	1.03
2.02	1.03
7.71	1.03
67.70	19.14
546.13	38.28
8.41	1.03
2.27	1.06
1.69	1.03
8192.00	1.03
5.81	1.03
8192.00	1.03
8192.00	1.03
2.38	1.03
16.00	1.03
8192.00	1.03
1365.33	1.03
8192.00	1.03
1.87	1.03
2.09	1.03
2.89	1.06
512.00	38.28
1.87	1.06
546.13	38.28
2.03	1.06
8192.00	1.03
13.21	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
2.03	1.06
8192.00	1.03
45.51	2.94
1.81	1.03
1.46	1.03
45.77	1.03
1.59	1.06
5.80	1.03
45.01	1.03
8192.00	1.03
1.55	1.06
1.58	1.03
8192.00	1.03
2.19	1.03
2.11	1.06
546.13	38.28
14.30	1.35
13.52	1.36
14.25	1.36
12.98	1.34
11.86	1.34
12.96	1.35
14.25	1.37
12.12	1.34
15.78	1.36
12.43	1.35
15.97	1.36
12.55	1.34
16.93	1.37
14.42	1.35
12.05	1.35
15.37	1.36
13.23	1.35
1.69	1.03
13.19	1.35
13.86	1.36
12.56	1.35
12.78	1.35
12.82	1.35
13.11	1.35
29.47	1.37
13.86	1.35
15.11	1.37
14.10	1.35
14.30	1.35
12.08	1.34
14.25	1.35
13.36	1.35
13.63	1.36
13.19	1.35
10.45	1.33
8192.00	1.03
13.59	1.35
15.28	1.37
3.76	1.09
11.07	1.33
8192.00	1.03
12.55	1.35
13.91	1.36
12.66	1.03
8192.00	1.03
12.62	1.35
11.35	1.34
1.86	1.03
8192.00	1.03
12.76	1.34
13.21	1.36
13.50	1.36
630.15	38.28
12.74	1.35
630.15	38.28
13.50	1.36
15.78	1.37
11.04	1.34
15.60	1.35
13.98	1.36
2.48	1.03
13.15	1.35
11.67	1.34
12.05	1.35
13.81	1.35
13.39	1.35
11.82	1.35
15.00	1.37
12.25	1.34
15.69	1.37
15.00	1.35
11.27	1.34
8192.00	1.03
12.23	1.35
13.19	1.35
14.71	1.36
14.17	1.37
13.34	1.35
11.91	1.35
12.15	1.34
14.58	1.36
13.93	1.37
10.24	1.03
13.81	1.35
12.55	1.35
10.98	1.34
14.25	1.36
15.97	1.36
11.92	1.35
12.47	1.36
13.74	1.36
13.04	1.36
13.98	1.35
13.23	1.35
15.06	1.36
11.03	1.34
234.06	1.03
13.41	1.36
11.54	1.33
13.54	1.35
11.92	1.34
14.12	1.35
15.14	1.37
14.47	1.36
11.67	1.34
14.40	1.37
13.54	1.35
13.54	1.36
14.37	1.35
12.34	1.34
12.53	1.35
14.45	1.36
12.86	1.37
12.51	1.35
8192.00	1.03
13.84	1.35
13.54	1.35
12.84	1.35
13.43	1.35
13.56	1.35
12.01	1.34
16.62	1.37
13.65	1.35
14.63	1.37
17.10	1.37
13.52	1.36
12.70	1.35
14.71	1.35
13.23	1.36
12.32	1.36
15.06	1.37
12.10	1.35
16.52	1.36
13.32	1.35
12.76	1.35
4.76	1.03
12.30	1.34
15.60	1.37
13.91	1.37
13.09	1.37
12.74	1.36
13.54	1.36
13.86	1.35
16.52	1.37
11.46	1.34
14.65	1.36
12.68	1.35
14.95	1.36
15.23	1.37
15.75	1.37
13.91	1.37
13.47	1.36
13.32	1.35
12.19	1.34
14.71	1.48
14.87	1.36
14.58	1.37
14.27	1.36
11.98	1.35
13.74	1.36
12.90	1.35
12.51	1.35
13.50	1.35
13.84	1.36
14.76	1.37
12.58	1.35
12.21	1.35
15.85	1.37
14.47	1.37
15.63	1.37
12.53	1.35
12.47	1.34
15.88	1.37
15.17	1.36
11.04	1.34
13.65	1.36
2.51	1.03
11.75	1.34
8192.00	1.03
1.88	1.06
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
512.00	38.28
2.10	1.03
512.00	38.28
47.08	19.14
8192.00	1.03
1.50	1.06
7.32	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
46.28	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
455.11	1.03
47.35	5.47
48.19	1.06
44.52	7.66
1.95	1.03
1.89	1.03
10.50	1.06
1.46	1.03
5.23	1.06
2.38	1.03
1.88	1.03
1.64	1.03
8.60	1.03
24.67	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
1.50	1.03
8192.00	1.03
2.03	1.03
5.18	1.03
585.14	38.28
1.75	1.03
17.47	1.09
2.02	1.03
46.81	4.25
8.49	1.13
8192.00	1.03
47.63	12.76
19.46	2.84
1.75	1.03
8192.00	1.03
8192.00	1.03
5.76	1.03
1.88	1.03
6.63	1.03
8192.00	1.03
16.89	1.03
630.15	38.28
630.15	3.83
2.09	1.03
3.95	1.03
4.82	1.06
4.08	1.06
4.75	1.03
512.00	12.76
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
630.15	38.28
8.78	1.03
24.17	1.03
8192.00	1.03
12.70	1.03
1.75	1.03
2.73	1.03
1.89	1.03
44.28	1.03
45.51	12.76
8192.00	1.03
8192.00	1.03
47.08	19.14
8192.00	1.03
3.98	1.03
2.38	1.03
8192.00	1.03
7.51	1.03
8192.00	1.03
8192.00	1.03
45.26	3.19
8192.00	1.03
1.69	1.06
2.51	1.03
2.16	1.06
8192.00	1.03
8192.00	1.03
8192.00	1.03
2.02	1.03
682.67	12.76
630.15	38.28
1.58	1.03
8192.00	1.03
8192.00	1.03
44.77	1.03
8192.00	1.03
2.09	1.03
8192.00	1.03
3.10	1.03
8192.00	1.03
8192.00	1.03
45.51	19.14
46.28	4.25
16.55	1.03
3.71	1.03
2.48	1.06
512.00	1.03
8192.00	1.03
17.03	1.03
44.77	19.14
46.02	19.14
1.68	1.03
1.51	1.03
8192.00	1.03
5.23	1.06
1.75	1.03
8192.00	1.03
7.37	1.03
630.15	38.28
44.77	2.25
4.36	1.06
8192.00	1.03
4.79	1.03
17.43	1.06
10.16	1.03
630.15	1.91
3.29	1.03
1.87	1.03
68.27	1.06
1.75	1.03
630.15	38.28
630.15	1.91
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
6.49	1.03
8192.00	1.03
5.18	1.03
7.47	1.03
2.03	1.03
2.50	1.03
2.48	1.03
44.77	19.14
10.24	1.03
4.75	1.03
630.15	1.03
39.77	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
3.07	1.03
8.69	1.03
8192.00	1.03
2.11	1.03
8.64	1.03
45.51	1.03
2.16	1.03
630.15	1.09
630.15	38.28
546.13	38.28
372.36	1.60
341.33	1.03
45.51	19.14
46.28	19.14
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
546.13	19.14
8192.00	1.03
8.74	1.03
8192.00	1.03
8192.00	1.03
3.30	1.03
1.63	1.03
240.94	1.03
1.69	1.06
630.15	1.09
8192.00	1.03
10.14	1.03
16.82	1.03
3.29	1.03
2.76	1.03
1.55	1.06
8192.00	1.03
8192.00	1.03
8192.00	1.03
2.52	1.06
8192.00	1.03
1.60	1.06
2.90	1.03
1.89	1.03
7.39	1.03
45.77	1.60
6.53	1.06
16.96	1.03
630.15	38.28
1.56	1.03
1.46	1.03
8192.00	1.03
2.08	1.03
2.37	1.03
585.14	1.09
4096.00	1.03
819.20	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
10.28	1.03
8192.00	1.03
1.64	1.03
13.04	1.09
10.36	1.03
2.02	1.03
2.75	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
1.47	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
1.68	1.03
46.02	1.23
2.18	1.06
2.27	1.06
1.69	1.06
44.77	1.03
4.79	1.06
8192.00	1.03
8192.00	1.03
2.50	1.03
546.13	38.28
630.15	38.28
512.00	38.28
2.38	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
2.26	1.06
8192.00	1.03
292.57	1.03
24.60	1.06
2.09	1.03
2.92	1.03
4.73	1.06
47.08	19.14
1.93	1.06
1.69	1.03
630.15	38.28
5.70	1.06
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
44.77	1.06
8192.00	1.03
16.29	1.38
2.38	1.06
10.23	1.03
1.53	1.03
8192.00	1.03
1.68	1.03
512.00	38.28
8192.00	1.03
1.96	1.06
1.86	1.06
8192.00	1.03
1.74	1.06
8192.00	1.03
2.01	1.03
1.49	1.03
2.76	1.03
8192.00	1.03
4.76	1.03
8192.00	1.03
682.67	1.03
2.91	1.06
8.63	1.03
2.37	1.09
2.08	1.06
47.63	1.03
1.63	1.06
512.00	6.38
8192.00	1.03
682.67	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
431.16	1.03
1.57	1.06
2.51	1.03
1.59	1.03
8192.00	1.03
1.54	1.03
4.02	1.06
47.08	19.14
4.02	1.06
45.77	1.03
8192.00	1.03
2.51	1.03
2.39	1.03
8192.00	1.03
4096.00	1.03
4096.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
5.83	1.03
1.54	1.03
8192.00	1.03
3.07	1.06
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
1.54	1.06
2.19	1.03
45.26	19.14
630.15	1.06
8192.00	38.28
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
630.15	38.28
630.15	38.28
2.51	1.03
2.48	1.03
2.38	1.06
1.75	1.03
46.81	19.14
2.77	1.03
2.18	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
3.26	1.03
2730.67	1.03
234.06	1.03
11.86	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
46.55	1.03
8192.00	1.03
8192.00	1.03
3.74	1.03
1.58	1.03
12.92	1.03
2.73	1.03
46.28	1.32
3.70	1.09
8192.00	1.03
24.17	1.09
5.61	1.03
8192.00	1.03
8192.00	1.03
3.05	1.03
8192.00	1.03
8192.00	1.03
4.03	1.09
8192.00	1.03
5.74	1.03
4.36	1.06
8192.00	1.03
8192.00	1.03
2.04	1.06
15.91	1.37
3.28	1.03
1.51	1.06
2.10	1.06
4.12	1.03
46.55	19.14
1.50	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
3.07	1.03
8192.00	1.03
2.39	1.03
2.75	1.03
44.77	19.14
2.76	1.03
2.27	1.06
16.38	1.09
1.59	1.03
5.07	1.03
10.40	1.03
4096.00	1.03
8192.00	1.03
46.55	19.14
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
44.52	1.03
1.54	1.06
8192.00	1.03
8192.00	1.03
8192.00	1.03
7.32	1.06
8.70	1.09
4.73	1.03
2.95	1.09
2.78	1.06
8192.00	1.03
10.27	1.03
1.54	1.03
3.73	1.03
2.31	1.03
3.50	1.03
1.60	1.06
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
47.91	1.03
8192.00	1.03
2.13	1.06
630.15	12.76
1.41	1.03
8192.00	1.03
48.76	1.03
1.89	1.03
2.37	1.09
8192.00	1.03
8192.00	1.03
8.28	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
4.05	1.03
1.80	1.06
8192.00	1.03
2.19	1.03
2.49	1.03
1.51	1.03
2.10	1.03
2.49	1.06
4096.00	1.03
512.00	38.28
2.95	1.03
46.81	19.14
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
2.25	1.03
4.06	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
8192.00	1.03
3.54	1.06
227.56	1.03
8192.00	1.03
8192.00	1.03
1.50	1.03
2.49	1.03
8192.00	1.03
1.87	1.06
2.28	1.03
1.54	1.03
46.55	1.82
1.93	1.09
4.32	1.09
